scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
grid-n60-load0.7-critical_link-centralised,orbit,30,0.9998473371311458,0.0007772086315092075,30,0.979218381969355,0.03615945970630263,30,2469.0184420837577,90.73435813455671,30,0.0,0.2,30,0.0484757499943953,0.019215900014387444,30,58.49753077364801,8.898905240795031,30
grid-n60-load0.7-critical_link-centralised,spf-reconverge,30,0.9996727121989232,0.0011955857084723354,30,0.8042275274676403,0.05479740026857127,30,2002.6763514261816,135.62135118391757,30,0.0,0.2,30,0.019413399997574743,0.012764024995703949,30,109.20141021471233,3.4594622043574645,30
grid-n60-load0.7-critical_link-centralised,spf-static,30,0.9787262929299998,0.07633364681867072,30,0.8029256142599637,0.05241586895930861,30,1988.0052780569504,133.27826946960477,30,0.0,0.0,19,0.008658899991132785,0.004794399988895748,30,108.91377198591468,3.67235081646173,30
grid-n60-load0.7-none-centralised,cspf,30,1.0,0.0,30,0.9876800492507751,0.026033241833299026,30,2476.3460239946967,72.00914339310293,30,,,0,0.03602089999913005,0.007040274987957673,30,60.31246429749065,47.469068791122,30
grid-n60-load0.7-none-centralised,ecmp,30,1.0,0.0,30,0.8776719662416186,0.05356056060854897,30,2179.377466565635,131.74045716494356,30,,,0,0.0533877499983646,0.04296817499198369,30,115.14228518277145,32.87530884533501,30
grid-n60-load0.7-none-centralised,orbit,30,1.0,0.0,30,0.9819075673180047,0.028861793114335232,30,2449.7411955083617,63.54805476598449,30,,,0,0.03753860000142595,0.004396000007545808,30,57.95042564673763,52.69321048901165,30
grid-n60-load0.7-none-centralised,spf-reconverge,30,1.0,0.0,30,0.8069868064142871,0.03438477725806244,30,2034.078606628891,129.64751907283016,30,,,0,0.008860600006300956,0.010000449998187833,30,134.19222990517466,48.099246368877516,30
grid-n60-load0.7-none-centralised,spf-static,30,1.0,0.0,30,0.8069868064142871,0.03438477725806244,30,2034.078606628891,129.64751907283016,30,,,0,0.008600799992564134,0.0014762500031793024,30,134.19222990517466,48.099246368877516,30
grid-n60-load0.7-random_node_10-centralised,cspf,30,0.8342222246818073,0.09524516865283805,30,0.7682870464935144,0.04632930616660169,30,1929.9092971748582,103.77793593841898,30,0.2,0.0,3,0.09790174999216106,0.032695025012799306,30,109.11038258284233,8.779977520511224,30
grid-n60-load0.7-random_node_10-centralised,ecmp,30,0.8369080903539703,0.0961674742481945,30,0.693432395848646,0.03582864811366271,30,1740.275828054184,95.72962535003307,30,0.2,0.0,3,0.11496420000185026,0.03843064999819035,30,134.6506200866894,30.96743327658305,30
grid-n60-load0.7-random_node_10-centralised,orbit,30,0.8355328765691921,0.0947327614878477,30,0.766502632619809,0.03655395254519467,30,1928.2909862925471,106.75008159820595,30,0.2,0.0,3,0.05704764999973122,0.031721949995699106,30,108.21490792628842,43.376453575992215,30
grid-n60-load0.7-random_node_10-centralised,spf-reconverge,30,0.8347648147489661,0.09386796190026159,30,0.6284597854188679,0.04625856056218147,30,1551.2992811949143,123.63380503862595,30,0.2,0.0,3,0.017229549994226545,0.009822650004934985,30,157.13630981781984,48.112906386654075,30
grid-n60-load0.7-random_node_10-centralised,spf-static,30,0.6028189760750717,0.1290954983492273,30,0.5561787015490085,0.07353125068427002,30,1383.0581083907257,189.59739195985185,30,,,0,0.008725499996216968,0.007531849994848017,30,107.72229771079638,5.296045592819127,30
grid-n60-load0.7-random_node_30-centralised,cspf,30,0.5168232214736791,0.1469714117829078,30,0.38908486065024467,0.09364670619736964,30,978.2620791076374,215.7666311203791,30,,,0,0.0563590000019758,0.028732175003824523,30,111.73351065426583,54.03536829007797,30
grid-n60-load0.7-random_node_30-centralised,ecmp,30,0.5185808966639723,0.14712415217737568,30,0.3778239705280799,0.09099967949766286,30,943.9245402317333,207.11561688619213,30,,,0,0.08440055000392022,0.03015307500754716,30,144.77851554355647,64.05055200523884,30
grid-n60-load0.7-random_node_30-centralised,orbit,30,0.5171717417556143,0.14753601599925353,30,0.389648630474919,0.09737165827328864,30,979.0072556884029,220.23909314212983,30,,,0,0.06375115000264486,0.028107149992138147,30,110.77634642128878,57.737736780119874,30
grid-n60-load0.7-random_node_30-centralised,spf-reconverge,30,0.5174361322709804,0.1464621478048887,30,0.3556749315233713,0.071573057600548,30,887.2564187019532,167.90627386782853,30,,,0,0.012980649989913218,0.006448699998145457,30,157.1053430079001,98.60909083656752,30
grid-n60-load0.7-random_node_30-centralised,spf-static,30,0.27234417564033986,0.09850099113429006,30,0.22147559568216424,0.05483511411677028,30,560.0158086830229,144.0686104744742,30,,,0,0.008589300006860867,0.0009376999842061196,30,107.25989783022855,2.883024507047651,30
grid-n60-load0.7-regional_srlg-centralised,cspf,30,0.7411638157829816,0.12506281155301524,30,0.7140481880193852,0.03730737757789282,30,1800.7390302669994,82.69652919213058,30,,,0,0.0747172000046703,0.025408850011444883,30,18.21131282537224,46.945236503466376,30
grid-n60-load0.7-regional_srlg-centralised,ecmp,30,0.7415486803588002,0.1251235020566812,30,0.6517369794385952,0.04875127756263331,30,1624.7108191019722,119.9787726028178,30,,,0,0.11162194999633357,0.04624557498755166,30,103.74061877767348,28.58601325041444,30
