experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-static,2,11438443605498226516,0.20151402665004847,0.13332028404860724,0.30258667563420827,0.1558142886254516,0.20944670539360835,1222.651897195283,5.025755061879385,4.2576682166614965,0.0,0.0,False,0,0,36,0.0,0.4660224258888275,,0.008234199980506673,2,17052,0.368629399992642
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,cspf,3,14451732141659211796,0.12829354448250885,0.08430081244687104,0.1425021213071689,0.15383469885728426,0.10695797836420663,707.1065525219568,16.7811463235672,104.10590274060453,,,True,206,0,98,0.30000000000000004,0.07515181760589389,,0.18007119999674615,6,19011,0.5779376999998931
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,ecmp,3,14451732141659211796,0.19329403706732304,0.1344394142556935,0.2853132840137057,0.20283356682773548,0.12883726567473247,1065.3652194663669,11.421310879435675,55.27514178933616,,,True,317,0,81,0.2,0.4312546513814599,,0.35691380001662765,12,16904,0.8451129000022775
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,orbit,3,14451732141659211796,0.20271444788638493,0.2626831321330423,0.19007395241347208,0.2105103666193405,0.16798804917593052,1117.2870386387692,9.27718082871231,55.071817605745515,,0.0,True,291,2,76,0.0,0.46343801633097137,,0.11226429999805987,5,17132,0.4368435999931535
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-reconverge,3,14451732141659211796,0.13216150355477008,0.11481993269351973,0.18014615905742384,0.1469718460001213,0.07723664503048353,728.4253119023678,17.890292232900123,104.1510784292831,,0.0,True,247,0,111,1.1,0.35492209547255,,0.07206109998514876,7,18692,0.523896099999547
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-static,3,14451732141659211796,0.2711606782970459,0.31742348739345055,0.3482039881723832,0.2676928856801239,0.17498933792422247,1494.537337662229,4.309622432134367,4.07959509489402,0.0,0.0,False,0,0,32,0.0,0.7583753213461544,,0.008270899998024106,2,15729,0.4388677000097232
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,cspf,4,7552711734183303729,0.09551055456998699,0.17597103361371697,0.09975925747071815,0.10437899700586938,0.036881674597771495,584.5733556402015,19.767397047714443,105.05057553560788,,,True,205,0,99,0.0,0.39195686688820564,,0.09074739998322912,4,19643,0.4730679000058444
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,ecmp,4,7552711734183303729,0.08570615211457375,0.2047707517020017,0.1025362557582332,0.06821515197581328,0.031489103372376905,524.5654071028681,24.534211208919146,105.09059428496776,,,True,314,0,102,1.2000000000000002,0.2966391728716807,,0.3984620999835897,13,19808,0.8305294000019785
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,orbit,4,7552711734183303729,0.10056474618959171,0.1907252472468913,0.095484984667745,0.08615488070009142,0.07986826752315825,615.5075887040032,19.08591364010623,104.08098238717116,,0.0,True,323,10,102,0.30000000000000004,0.34971491757870676,,0.12325119999877643,7,19373,0.5062535000033677
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-reconverge,4,7552711734183303729,0.04618045658083752,0.12036717631674017,0.03745208174298197,0.03519773633717263,0.03267780766722724,282.6479711064303,42.65252049126457,154.01819675816768,,0.0,True,253,0,113,0.6000000000000001,0.13189642762584877,,0.03953029999684077,7,20503,0.40219780000916217
