experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,5,8822565377480532364,0.6299383451627438,0.9433314323694002,0.7170689539556294,0.5825793164357062,0.40586862006184404,4603.230914088794,67.0968591116657,155.1022376883746,0.0,0.0,False,24,0,0,0.30000000000000004,1.0,,0.07219979999354109,2,12,1.3860904000030132
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,5,8822565377480532364,0.6041337477242552,0.9832371754099795,0.8547261267067077,0.47573503819220675,0.2900651852030091,4414.665601996577,62.380653769256874,154.09281420231468,0.2,0.2,False,175,0,0,0.30000000000000004,0.981171852524399,,0.06510740001976956,2,10,1.6641358000051696
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,5,8822565377480532364,0.6093616735740647,0.9832371754099795,0.8547261267067077,0.4824924023067293,0.30165579923377983,4452.868308774476,60.91961796760218,154.09281420231468,0.2,0.2,False,178,0,0,0.30000000000000004,0.981171852524399,,0.08132119999208953,2,10,1.3115640000032727
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,5,8822565377480532364,0.5016981541996874,0.9993038612558299,0.7410355396192164,0.38093539701070994,0.11070749370908839,3666.12458296478,4.87507436733462,10.55651595942907,0.2,0.2,True,85,2,0,0.30000000000000004,1.0,,0.03884569999354426,2,10332,1.081118800007971
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,5,8822565377480532364,0.6041337477242552,0.9832371754099795,0.8547261267067077,0.47573503819220675,0.2900651852030091,4414.665601996577,62.380653769256874,154.09281420231468,0.2,0.2,False,175,0,0,0.30000000000000004,0.981171852524399,,0.10152499999094289,2,10,1.867083699995419
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,5,8822565377480532364,0.6041337477242552,0.9832371754099795,0.8547261267067077,0.47573503819220675,0.2900651852030091,4414.665601996577,62.380653769256874,154.09281420231468,0.2,0.2,False,175,0,0,0.30000000000000004,0.981171852524399,,0.12900139999692328,2,10,1.7130819000012707
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,5,8822565377480532364,0.6093616735740647,0.9832371754099795,0.8547261267067077,0.4824924023067293,0.30165579923377983,4452.868308774476,60.91961796760218,154.09281420231468,0.2,0.2,False,178,0,0,0.30000000000000004,0.981171852524399,,0.07316479997825809,2,10,1.5682192000094801
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,6,1545461447955633021,0.6029929471959,0.9189353972933567,0.7394658713361292,0.5000602016961119,0.41864303905379063,4687.755378206528,72.8574434840254,154.03915731529378,0.0,0.0,True,45,0,0,0.30000000000000004,1.0593652777284108,,0.1030528000119375,2,4,1.2945723999873735
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,6,1545461447955633021,0.6014852995330485,0.9992545489999395,0.876932625209274,0.5005486234883514,0.22818800444917786,4676.034704734577,63.60426090200202,154.07946321255355,0.2,0.2,False,189,1,0,0.30000000000000004,1.0,,0.08306729998730589,2,4,1.5817552000080468
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,6,1545461447955633021,0.6014852995330485,0.9992545489999395,0.876932625209274,0.5005486234883514,0.22818800444917786,4676.034704734577,63.60426090200202,154.07946321255355,0.2,0.2,False,189,1,0,0.30000000000000004,1.0,,0.12742889998480678,2,4,1.6313300000037998
