experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,spf-static,27,1013621281651201436,0.4880780474491696,0.9116561711061414,0.6432947298315828,0.3506583278159572,0.2659799172739811,9426.06496409835,45.54246410990456,105.09851064521555,0.0,0.0,False,0,0,0,0.98,3,False,992,0.0,0.9855628187973934,,1.0775943000044208,2,3380,43.790713499998674
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,cspf,28,785189968300517574,0.76734740000252,0.9948219630548062,0.9294301852524783,0.6980789065196058,0.5658195586442942,15120.660660335974,61.96750926520835,154.18359278256202,0.0,0.0,False,263,0,0,0.98,3,False,992,0.30000000000000004,1.0036633670642545,,9.113083500007633,2,10,125.28690490001463
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,ecmp,28,785189968300517574,0.6441773419388981,0.9914342307283177,0.7937817849211793,0.584807408990437,0.3693923785537808,12693.581802066841,49.44619026281688,117.2480667129484,0.0,0.0,False,20,0,0,0.98,3,False,992,0.30000000000000004,0.9994632372636415,,12.547792400000617,2,10,153.4280829000054
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,orbit,28,785189968300517574,0.7629775019213646,0.9998945171057054,0.9999557627768564,0.862035804647367,0.241039188825665,15034.551362245975,53.01190378808989,112.19470353342896,0.0,0.0,False,638,0,0,0.98,3,False,992,0.30000000000000004,1.0,,6.4321426000096835,2,10,145.48036409998895
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,spf-reconverge,28,785189968300517574,0.556119935090571,0.9182830118817477,0.6009485407653612,0.521496331989979,0.34300474943042303,10958.401403230113,47.83572540985557,154.01193340065683,0.0,0.0,False,15,0,0,0.98,3,False,992,0.30000000000000004,0.9957764850357638,,2.183351100044092,2,30,54.14836099999957
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,spf-static,28,785189968300517574,0.5568020865194468,0.9019988473644395,0.6104913787347768,0.5206771817050917,0.34704426971570346,10971.84326838136,47.31178482096524,154.01093318894027,0.0,0.0,False,0,0,0,0.98,3,False,992,0.0,0.9750771066823307,,1.0882165000075474,2,1950,52.62475080002332
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,cspf,29,9272922011395698339,0.7488170718162762,0.9966952563175412,0.9091503534002876,0.6897047148640317,0.5298657759131397,15211.884556653082,65.22724439936907,154.2749345455008,0.0,0.0,False,279,0,0,0.98,3,False,992,0.30000000000000004,1.0011832194525483,,9.310904500016477,2,4,129.43507249999675
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,ecmp,29,9272922011395698339,0.5878359151329792,0.9943100808194002,0.7629459062088587,0.468795620593326,0.3492544304938849,11941.624217471577,53.14832521669624,119.1781191281372,0.0,0.0,False,24,0,0,0.98,3,False,992,0.30000000000000004,1.0039462401765085,,12.701541999995243,2,2,156.0926838000014
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,orbit,29,9272922011395698339,0.728135928369393,0.9998917687652573,1.0,0.7707971114124554,0.23318324073307228,14791.756359187575,59.47565225417767,155.0476556627292,0.0,0.0,True,666,0,0,0.98,3,False,992,0.30000000000000004,1.0,,6.60520600003656,2,6,138.5077253000054
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,spf-reconverge,29,9272922011395698339,0.48314039414601034,0.9137984923274481,0.5866856528641662,0.3677294928570931,0.29648911186298715,9814.78144265411,54.043442348286874,154.01415362958014,0.0,0.0,True,11,0,0,0.98,3,False,992,0.30000000000000004,0.9956307213327307,,2.171287300006952,2,22,44.55913959999452
a10-scale,scale_free-n250-load0.7-critical_link-centralised-deg4.0,scale_free,250,0.7,critical_link,CENTRALISED,spf-static,29,9272922011395698339,0.4831993366200253,0.9080107815736301,0.585118745050732,0.36206784316514196,0.3100739444207733,9815.978832702956,53.15807768892396,154.0128471056267,0.0,0.0,False,0,0,0,0.98,3,False,992,0.0,0.9882372732839626,,1.0909001000109129,2,1430,43.20008390001021
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,0,9394757561766584018,0.42623633064040617,0.48433759418275807,0.5000510950524221,0.42278153155936077,0.3261291782556699,8510.646158890226,57.59474342123635,154.01613816952607,,,True,210,0,0,0.98,3,False,992,0.30000000000000004,0.408984156260322,,7.038188300008187,2,42174,49.620840500021586
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,0,9394757561766584018,0.3520285057845763,0.46992972910810193,0.48804971682626835,0.3348135360756446,0.17574096437610237,7028.941071433288,47.97092509049412,105.11203872802858,,,True,148,0,0,0.98,3,False,992,0.30000000000000004,0.4060000785629747,,8.766022199997678,2,41974,55.91271199999028
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,0,9394757561766584018,0.41695652900185687,0.4852225179115513,0.5341055884984749,0.46504328829520813,0.20039522066164675,8325.3566786347,46.00689099953768,109.35087490779954,,,True,763,3,0,0.98,3,False,992,0.30000000000000004,0.408984156260322,,7.127585099980934,2,42160,53.69139270001324
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,0,9394757561766584018,0.3116059055166696,0.46213444285196986,0.4084320271261829,0.28952699399385523,0.16034322551594551,6221.8244017079915,51.327678488319876,154.02462048338805,,,True,97,0,0,0.98,3,False,992,0.30000000000000004,0.4105907781797393,,1.6559603000059724,2,42054,23.755987000011373
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,0,9394757561766584018,0.2719859032579859,0.31531051001618415,0.3467016653109249,0.28170635613339795,0.16202103505762905,5430.733178837644,42.293474665904185,104.2112561946037,,,True,0,0,0,0.98,3,False,992,0.0,0.22936217921215338,,1.09531859998242,2,54470,19.8862858999928
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,1,5758586105041087588,0.27141959518253606,0.4467365299749533,0.36600617791543033,0.21106415877682855,0.15330549615201472,5241.380565211028,61.19962660094097,157.14733108191106,,,True,173,0,0,0.98,3,False,992,0.30000000000000004,0.36670783295353304,,6.342512300005183,2,52824,34.8048447999754
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,1,5758586105041087588,0.22377650923947123,0.4429192398568901,0.30723175730983826,0.13657612435684138,0.12788429687587544,4321.34550082771,49.13764147017243,153.0,,,True,155,0,0,0.98,3,False,992,0.30000000000000004,0.3589429489038091,,8.178906300017843,2,52726,38.647262900019996
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,1,5758586105041087588,0.27339049406899957,0.44709363116515544,0.40096759948008304,0.21998615452443213,0.11295743288801222,5279.440570099616,53.212835048943816,154.05509999682172,,,True,755,5,0,0.98,3,False,992,0.30000000000000004,0.36598587240450375,,6.712047599983634,2,52816,38.250104999984615
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,1,5758586105041087588,0.19689951315710066,0.41336160341253086,0.2647594396407453,0.12072899187945925,0.10329473167114331,3802.324150056591,54.27983398178748,154.0149509155118,,,True,129,0,0,0.98,3,False,992,0.30000000000000004,0.35139161725017254,,1.3798429000307806,2,52778,15.932727600011276
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,1,5758586105041087588,0.16546243192126858,0.30159559695936905,0.2154101219717039,0.11999791307466025,0.09580159095297852,3195.2430492774215,32.64943166826651,104.05120111842209,,,True,0,0,0,0.98,3,False,992,0.0,0.2132330316639775,,1.1388903000042774,2,69290,13.202534599986393
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,2,16264834688112508989,0.3995591713737841,0.4983801546245992,0.46737757097927723,0.37086932134465417,0.31202416317401255,7704.050713366142,58.78559716602372,155.10325671547423,,,True,194,0,0,0.98,3,False,992,0.30000000000000004,0.4316951107092419,,6.654817500006175,2,46422,48.540819699992426
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,2,16264834688112508989,0.31571024848204715,0.4954191184758012,0.42453275984078975,0.24347279884041628,0.19872385212250948,6087.328083779038,46.99131918781733,104.0929544519219,,,True,143,0,0,0.98,3,False,992,0.30000000000000004,0.44336174359371766,,8.47960379999131,2,46284,54.29331939999247
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,2,16264834688112508989,0.40154091312336876,0.5021564931828293,0.48495401901744223,0.40076332035604706,0.2587307953947141,7742.261421650229,40.98814111221383,107.1559203468599,,,True,743,0,0,0.98,3,False,992,0.30000000000000004,0.4284423131963527,,6.771332700009225,2,46412,52.27448550000554
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,2,16264834688112508989,0.26344427948789473,0.4543441671252188,0.33335844511084395,0.17461116802077128,0.201074570375365,5079.5682710591145,45.47405929033548,106.43493504191854,,,True,116,0,0,0.98,3,False,992,0.30000000000000004,0.41248865930133577,,1.5590865000267513,2,46382,18.692230199987534
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,2,16264834688112508989,0.22896629017912437,0.3328065856730478,0.2299638646838546,0.18132945714713392,0.23064161170390837,4414.785187200986,32.03015309056424,104.0431260475678,,,True,0,0,0,0.98,3,False,992,0.0,0.25926676243247676,,1.104149300022982,2,61230,15.061754599999404
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,3,12688381916117374979,0.3329917846804698,0.48242204479828205,0.4542888103962982,0.3172278858212264,0.14798682004521707,6634.694899254192,66.1551412807404,156.1084694403671,,,True,211,0,0,0.98,3,False,992,0.30000000000000004,0.4120021365339419,,6.516913100000238,2,43926,41.3660843000107
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,3,12688381916117374979,0.2784973359865027,0.48696451880073055,0.3813259137875073,0.2279589346102119,0.1268514005736946,5548.920242277382,56.236715764026066,137.0183064457791,,,True,197,0,0,0.98,3,False,992,0.30000000000000004,0.42103696863863604,,8.62285610003164,2,43818,48.98421990001225
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,3,12688381916117374979,0.33617585518950327,0.48796868191962633,0.48989374544058567,0.31202065802453993,0.12880122108284872,6698.135912927912,67.61504463041112,161.72143573518787,,,True,796,7,0,0.98,3,False,992,0.30000000000000004,0.4136207942019362,,6.701389199995901,2,43924,46.84495630001766
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,3,12688381916117374979,0.23866458757509146,0.46727992236675303,0.2802005766336963,0.20328741268882597,0.1163384932662989,4755.272636340016,56.669668172393365,155.11013703024378,,,True,177,0,0,0.98,3,False,992,0.30000000000000004,0.47366057052431215,,1.58957409998402,2,43904,18.666660700022476
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,3,12688381916117374979,0.18280917911057198,0.2378154942098708,0.19640881277187217,0.19987367135414694,0.11429402906082492,3642.3815360658486,32.326774021603576,104.04448359973172,,,True,0,0,0,0.98,3,False,992,0.0,0.1630827438460194,,1.1305043000320438,2,66560,12.563533400010783
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,4,5691869532053188440,0.37606539704212194,0.4785965932400016,0.47658686573584286,0.35322033915425494,0.24551611092878128,7637.045325182366,56.87378417895978,156.14605243383676,,,True,211,0,0,0.98,3,False,992,0.30000000000000004,0.40507749881415017,,6.796884900017176,2,43476,44.26383870001882
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,4,5691869532053188440,0.3044190908002105,0.47921347911671813,0.39200292136654397,0.25929977150856637,0.17517378660143462,6182.069428822278,47.31219258391163,106.32672274818162,,,True,168,0,0,0.98,3,False,992,0.30000000000000004,0.4075696551886711,,8.73407799997949,2,43364,52.14177889999701
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,4,5691869532053188440,0.37400333148824083,0.48561329706759065,0.515882023449629,0.38540833861342483,0.14809064651510917,7595.169395563871,54.24885304804991,154.02181891830776,,,True,785,5,0,0.98,3,False,992,0.30000000000000004,0.40984436118231965,,6.960988800012274,2,43508,49.03335889999289
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,4,5691869532053188440,0.24732235767460417,0.4254751148445725,0.30433201146401084,0.205756165682721,0.1419598714685306,5022.562751978898,47.45113599870696,154.0125,,,True,144,0,0,0.98,3,False,992,0.30000000000000004,0.37734821108496774,,1.6117787999974098,2,43448,18.167226399993524
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,4,5691869532053188440,0.20934071786200123,0.2772221456758907,0.2670907761681845,0.19631697062023845,0.12884440825955776,4251.240776984453,32.93893177587735,104.0488763920481,,,True,0,0,0,0.98,3,False,992,0.0,0.1903841975885631,,1.1208146000280976,2,61880,14.650813099986408
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,5,6983345179145089443,0.36056469760257803,0.49294352846789663,0.46588838687027295,0.33684184618146135,0.21546007394695424,7224.599447544529,61.661108938517266,156.1307891248561,,,True,198,0,0,0.98,3,False,992,0.30000000000000004,0.4228450402873413,,6.517879899969557,2,44926,44.170263200008776
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,5,6983345179145089443,0.308949944443457,0.4960495983509064,0.41087850780226504,0.2450964254270523,0.1903783802362207,6190.399705756311,47.12042531404837,106.2348353346808,,,True,178,0,0,0.98,3,False,992,0.30000000000000004,0.4205739677340161,,8.43703050003387,2,44784,48.02585239999462
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,5,6983345179145089443,0.3712771641621239,0.4952197892623243,0.5069310230844356,0.36432120642169546,0.17902692806966686,7439.244088305335,54.199366498482924,156.08927294816786,,,True,769,2,0,0.98,3,False,992,0.30000000000000004,0.4205739677340161,,6.842951800033916,2,44912,50.61916380000184
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,5,6983345179145089443,0.2766601164822302,0.4795408306602963,0.35515091658214165,0.21720436236930377,0.1653797950476238,5543.411592940246,49.363970894576916,154.0452364914378,,,True,150,0,0,0.98,3,False,992,0.30000000000000004,0.42684897119328874,,1.5387601999973413,2,44890,21.654925500013633
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,5,6983345179145089443,0.20424346390363673,0.29143118972451476,0.23905651769486674,0.17929013276946187,0.15456553570708434,4092.406234703562,31.199286756170917,104.07930158052699,,,True,0,0,0,0.98,3,False,992,0.0,0.19690964078656514,,1.1373583999811672,2,64090,15.510352699988289
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,6,14890491080717144367,0.38611800398676477,0.5226483450956511,0.4796016494822106,0.3644144734834315,0.2442061983135384,7812.7137545237765,66.24449448238802,155.1587464613978,,,True,218,0,0,0.98,3,False,992,0.30000000000000004,0.4553280599332052,,6.891957599989837,2,41286,48.04073840001365
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,6,14890491080717144367,0.32090077714888293,0.5206124248253753,0.4170358191870634,0.2693472428692354,0.18132713296928077,6493.108038428544,55.8202161045206,129.03631520872318,,,True,189,0,0,0.98,3,False,992,0.30000000000000004,0.4610750705556292,,8.971255799988285,2,41164,57.82018720000633
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,6,14890491080717144367,0.3981824181450781,0.5237884630772945,0.5147510211008196,0.4153089427630454,0.18518522857311764,8056.825175026605,58.39284509775661,156.11698295022074,,0.0,True,788,2,0,0.98,3,False,992,0.30000000000000004,0.4547329814283183,,6.88479880001978,2,41304,53.35283850002452
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,6,14890491080717144367,0.27223691317162474,0.46812158899755546,0.32318048692564233,0.2343679664837934,0.16026846348783239,5508.443154849503,55.7880459240135,153.0,,,True,151,0,0,0.98,3,False,992,0.30000000000000004,0.4440751240265397,,1.6507475999824237,2,41252,21.74000300001353
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,6,14890491080717144367,0.2172534076640981,0.27704336743565955,0.28979545917624355,0.1860034413389796,0.15452408395326508,4395.9066108003635,38.353802774387496,104.08324982249533,,,True,0,0,0,0.98,3,False,992,0.0,0.19777260539229552,,1.0929554000031203,2,60580,15.754306199989514
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,7,14275375538775963603,0.3357834741523798,0.5662881263729103,0.36271403548935527,0.29937850580089337,0.21892310230852594,6896.715600167775,58.959835780289346,155.14878771820432,,,True,185,0,0,0.98,3,False,992,0.30000000000000004,0.5093105069739163,,6.6742949999752454,2,47218,40.136683299992
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,7,14275375538775963603,0.258838039720705,0.5544974679981454,0.27273078072105195,0.21307080906603518,0.1297963261384713,5316.319842615401,49.3611124118942,115.38264668383263,,,True,151,0,0,0.98,3,False,992,0.30000000000000004,0.5050887002574409,,8.46210369997425,2,47110,43.60376960001304
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,7,14275375538775963603,0.329373131984145,0.5730948854196473,0.384373955362347,0.3289780742141519,0.12235561566970743,6765.052459372419,53.01967338944044,154.1706730657691,,,True,771,4,0,0.98,3,False,992,0.30000000000000004,0.512175637956102,,7.033886499993969,2,47258,44.83778119998169
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,7,14275375538775963603,0.2173860942660263,0.48955937002030575,0.22321451676545162,0.16392183752289083,0.12242117786650962,4464.931073122677,42.52793200548233,107.69458149997365,,,True,117,0,0,0.98,3,False,992,0.30000000000000004,0.5162228432153431,,1.5700022999953944,2,47164,15.874272900022333
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,7,14275375538775963603,0.19034572259162064,0.3296763182579009,0.200473813556978,0.17891694400738278,0.11106114167395495,3909.5441422084464,33.32485025399339,104.04694238356635,,,True,0,0,0,0.98,3,False,992,0.0,0.29509703014817085,,1.0761796000006143,2,62140,13.141926900018007
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,8,17488157064112196140,0.29098826674882405,0.4043571206774122,0.390579101151605,0.2581144918658278,0.16985142526117564,6081.910027293454,70.39283264282663,157.09633877830194,,,True,210,0,0,0.98,3,False,992,0.30000000000000004,0.33128688799210565,,6.567205799976364,2,45472,35.43027849998907
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,8,17488157064112196140,0.2503804823287527,0.40080418107444815,0.3329069959423962,0.2025456477001933,0.14440479854373311,5233.171712137311,65.41386325257788,155.04927174186463,,,True,194,0,0,0.98,3,False,992,0.30000000000000004,0.3248507170680034,,8.658508699998492,2,45368,45.702719900000375
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,8,17488157064112196140,0.2901363408303972,0.4126037428652419,0.45128690372658464,0.2278903781542808,0.1438837303719854,6064.104028296717,67.87323849000829,160.39609176870513,,,True,797,14,0,0.98,3,False,992,0.30000000000000004,0.32565534157278053,,6.86359550000634,2,45482,38.65616929999669
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,8,17488157064112196140,0.2221945427283507,0.38174192075605146,0.25963042095843963,0.18996769603451452,0.13326044799226042,4644.060850040789,55.938154172233446,155.04657676150254,,,True,175,0,0,0.98,3,False,992,0.30000000000000004,0.3411579327689103,,1.5794188999861944,2,45460,17.550217599986354
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,8,17488157064112196140,0.17304779900620543,0.22147618112022624,0.19259497774593193,0.15553800957026528,0.14879273664820397,3616.8507951743936,32.31724132355414,104.13053290294211,,,True,0,0,0,0.98,3,False,992,0.0,0.13147000801904407,,1.1628864999802317,2,67860,13.011627100000624
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,9,6756398864036938222,0.3283072374182955,0.428509001820658,0.4494013219301053,0.29177368202125437,0.20397253385757666,7300.293724143792,60.17414756051499,153.0,,,True,193,0,0,0.98,3,False,992,0.30000000000000004,0.3503720094496507,,6.6747272000066005,2,46454,38.64618330000667
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,9,6756398864036938222,0.265204536396721,0.42864637642362063,0.3576972421214338,0.2128289827007681,0.15372500527182356,5897.131686453512,48.80438749148599,104.50126116396052,,,True,169,0,0,0.98,3,False,992,0.30000000000000004,0.3528924983386123,,8.762405200017383,2,46330,44.32431210001232
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,9,6756398864036938222,0.3387044551634216,0.43064635804995943,0.5316781091068893,0.3193029953276044,0.12616749554453444,7531.487967835086,53.69469156379406,153.0,,,True,765,6,0,0.98,3,False,992,0.30000000000000004,0.34538581093514276,,7.113667200028431,2,46452,43.488728600001195
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,9,6756398864036938222,0.21354280183332644,0.3703379976917605,0.2971471885726174,0.15846658796597662,0.11821284282585218,4748.372860491319,48.44644370119264,105.13792119891086,,,True,146,0,0,0.98,3,False,992,0.30000000000000004,0.3873490121441041,,1.6463324000069406,2,46442,15.981162899988703
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,9,6756398864036938222,0.16791155431549062,0.28063001741810734,0.20576019884153637,0.13809921816876264,0.10733294948418107,3733.7089362389297,35.145893748084056,104.03,,,True,0,0,0,0.98,3,False,992,0.0,0.254707506239999,,1.1658418999868445,2,65130,11.742752999998629
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,10,1589512874832468841,0.37987432100535223,0.47800765535599926,0.5053166207584958,0.33636999525492683,0.2575475893991755,7021.857824980255,64.47073319172176,155.293051004941,,,True,227,0,0,0.98,3,False,992,0.30000000000000004,0.41346414552123156,,6.610390299989376,2,43654,45.266768400004366
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,ecmp,10,1589512874832468841,0.3245448977060433,0.4835591186100548,0.4258921211326982,0.24337524405231162,0.24357126256944817,5999.110767696477,44.19027515550903,118.57590062005262,,,True,179,0,0,0.98,3,False,992,0.30000000000000004,0.41516458699627634,,8.76808759997948,2,43488,51.58685400002287
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,orbit,10,1589512874832468841,0.3961505206734457,0.48463508704409175,0.5503141780958984,0.3577513233725529,0.24352996576038485,7322.718277189482,49.40273870638333,111.8367343273869,,,True,779,2,0,0.98,3,False,992,0.30000000000000004,0.40926818146162885,,6.750970500026597,2,43632,50.971475099999225
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-reconverge,10,1589512874832468841,0.285029938549269,0.47324427400404145,0.36160003005735186,0.21106123571523197,0.2014394955204362,5268.68912607448,48.5244986965723,154.0183599879096,,,True,145,0,0,0.98,3,False,992,0.30000000000000004,0.4217170109776996,,1.6447022999927867,2,43580,21.922872499999357
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,spf-static,10,1589512874832468841,0.23915624156456325,0.24775322484262557,0.31283166057189693,0.20084920909198606,0.21435053905513224,4420.728207630902,34.40224558739287,104.1500621856913,,,True,0,0,0,0.98,3,False,992,0.0,0.1452463991416105,,1.082480500015663,2,62140,16.57689900000696
a10-scale,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,scale_free,250,0.7,random_node_30,CENTRALISED,cspf,11,14350642887284325941,0.43124048533099957,0.5249478503495234,0.5349821631766077,0.41436836744224076,0.2947170702304107,8759.332655603152,57.845974412499636,153.0,,,True,218,0,0,0.98,3,False,992,0.30000000000000004,0.45944330902985175,,7.228570100007346,2,40322,51.1162433999998
