experiment,scenario,family,nodes,offered_load,failure,algorithm,trial,seed,flows,live_links,bound,achieved,optimality_gap
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,cspf,27,4900830323641560889,24,22,61221.99153333065,61192.12480518178,0.00048784313284888636
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,ecmp,27,4900830323641560889,24,22,61221.99153333065,61192.12480518178,0.00048784313284888636
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,orbit,27,4900830323641560889,24,22,61221.99153333065,61192.12480518178,0.00048784313284888636
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-reconverge,27,4900830323641560889,24,22,61221.99153333065,61192.12480518178,0.00048784313284888636
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-static,27,4900830323641560889,24,22,61221.99153333065,61192.12480518178,0.00048784313284888636
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,cspf,28,9572183850149815595,24,22,67730.67621808451,67602.12964181237,0.0018979077642490294
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,ecmp,28,9572183850149815595,24,22,67730.67621808451,67602.12964181237,0.0018979077642490294
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,orbit,28,9572183850149815595,24,22,67730.67621808451,67602.12964181237,0.0018979077642490294
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-reconverge,28,9572183850149815595,24,22,67730.67621808451,67602.12964181237,0.0018979077642490294
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-static,28,9572183850149815595,24,22,67730.67621808451,67602.12964181237,0.0018979077642490294
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,cspf,29,8874254568104145615,24,22,67692.76108086316,67600.4040032004,0.0013643567818489855
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,ecmp,29,8874254568104145615,24,22,67692.76108086316,67600.4040032004,0.0013643567818489855
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,orbit,29,8874254568104145615,24,22,67692.76108086316,67600.4040032004,0.0013643567818489855
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-reconverge,29,8874254568104145615,24,22,67692.76108086316,67600.4040032004,0.0013643567818489855
a10-optimality,waxman-n12-load0.5-none-centralised,waxman,12,0.5,none,spf-static,29,8874254568104145615,24,22,67692.76108086316,67600.4040032004,0.0013643567818489855
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,0,12360977464388629811,24,21,89983.04940792739,74030.31125252867,0.17728603620754046
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,0,12360977464388629811,24,21,89983.04940792739,74030.31125252867,0.17728603620754046
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,0,12360977464388629811,24,21,89983.04940792739,74030.31125252867,0.17728603620754046
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,0,12360977464388629811,24,21,89983.04940792739,74030.31125252867,0.17728603620754046
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,0,12360977464388629811,24,21,89983.04940792739,74030.31125252867,0.17728603620754046
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,1,14985018766735157828,24,21,78079.16363254975,62229.03841066047,0.2030007044706824
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,1,14985018766735157828,24,21,78079.16363254975,62229.03841066047,0.2030007044706824
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,1,14985018766735157828,24,21,78079.16363254975,62229.03841066047,0.2030007044706824
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,1,14985018766735157828,24,21,78079.16363254975,62229.03841066047,0.2030007044706824
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,1,14985018766735157828,24,21,78079.16363254975,62229.03841066047,0.2030007044706824
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,2,6999559103118504810,24,21,68041.62546488998,33005.0625488662,0.5149283644627645
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,2,6999559103118504810,24,21,68041.62546488998,33005.0625488662,0.5149283644627645
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,2,6999559103118504810,24,21,68041.62546488998,33005.0625488662,0.5149283644627645
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,2,6999559103118504810,24,21,68041.62546488998,33005.0625488662,0.5149283644627645
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,2,6999559103118504810,24,21,68041.62546488998,33005.0625488662,0.5149283644627645
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,3,15876707451174640025,24,21,86561.09432460937,70510.02924210166,0.18543047783470978
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,3,15876707451174640025,24,21,86561.09432460937,70510.02924210166,0.18543047783470978
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,3,15876707451174640025,24,21,86561.09432460937,70510.02924210166,0.18543047783470978
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,3,15876707451174640025,24,21,86561.09432460937,70510.02924210166,0.18543047783470978
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,3,15876707451174640025,24,21,86561.09432460937,70510.02924210166,0.18543047783470978
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,4,14743505270757280203,24,21,96376.89563282195,65631.27279263275,0.3190144550549159
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,4,14743505270757280203,24,21,96376.89563282195,65631.27279263275,0.3190144550549159
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,4,14743505270757280203,24,21,96376.89563282195,65631.27279263275,0.3190144550549159
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,4,14743505270757280203,24,21,96376.89563282195,65631.27279263275,0.3190144550549159
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,4,14743505270757280203,24,21,96376.89563282195,65631.27279263275,0.3190144550549159
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,5,16672802380046190755,24,21,93468.0896948297,54255.00823182992,0.4195344271080026
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,5,16672802380046190755,24,21,93468.0896948297,54255.00823182992,0.4195344271080026
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,5,16672802380046190755,24,21,93468.0896948297,54255.00823182992,0.4195344271080026
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,5,16672802380046190755,24,21,93468.0896948297,54255.00823182992,0.4195344271080026
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,5,16672802380046190755,24,21,93468.0896948297,54255.00823182992,0.4195344271080026
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,6,6986211294609271775,24,21,105975.50465821664,100822.27436175292,0.04862661718935413
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,6,6986211294609271775,24,21,105975.50465821664,100822.27436175292,0.04862661718935413
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,6,6986211294609271775,24,21,105975.50465821664,100822.27436175292,0.04862661718935413
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,6,6986211294609271775,24,21,105975.50465821664,100822.27436175292,0.04862661718935413
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,6,6986211294609271775,24,21,105975.50465821664,100822.27436175292,0.04862661718935413
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,7,6131738693585154605,24,21,71603.03357714551,64020.070242742884,0.10590282220700475
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,7,6131738693585154605,24,21,71603.03357714551,64020.070242742884,0.10590282220700475
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,7,6131738693585154605,24,21,71603.03357714551,64020.070242742884,0.10590282220700475
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,7,6131738693585154605,24,21,71603.03357714551,64020.070242742884,0.10590282220700475
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,7,6131738693585154605,24,21,71603.03357714551,64020.070242742884,0.10590282220700475
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,8,12746766599733754864,24,21,95508.58675658978,52888.079278678764,0.4462479126252
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,8,12746766599733754864,24,21,95508.58675658978,52888.079278678764,0.4462479126252
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,8,12746766599733754864,24,21,95508.58675658978,52888.079278678764,0.4462479126252
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,8,12746766599733754864,24,21,95508.58675658978,52888.079278678764,0.4462479126252
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,8,12746766599733754864,24,21,95508.58675658978,52888.079278678764,0.4462479126252
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,9,12954247769254369462,24,21,97566.19596588059,70463.41555995327,0.2777886350658306
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,9,12954247769254369462,24,21,97566.19596588059,70463.41555995327,0.2777886350658306
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,9,12954247769254369462,24,21,97566.19596588059,70463.41555995327,0.2777886350658306
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,9,12954247769254369462,24,21,97566.19596588059,70463.41555995327,0.2777886350658306
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,9,12954247769254369462,24,21,97566.19596588059,70463.41555995327,0.2777886350658306
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,10,5606143753709210384,24,21,90163.01836705072,68920.12169774773,0.2356054295212684
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,10,5606143753709210384,24,21,90163.01836705072,68920.12169774773,0.2356054295212684
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,10,5606143753709210384,24,21,90163.01836705072,68920.12169774773,0.2356054295212684
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,10,5606143753709210384,24,21,90163.01836705072,68920.12169774773,0.2356054295212684
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,10,5606143753709210384,24,21,90163.01836705072,68920.12169774773,0.2356054295212684
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,11,17725430681161966901,24,21,81717.11511658673,55629.62307065868,0.3192414711252194
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,11,17725430681161966901,24,21,81717.11511658673,55629.62307065868,0.3192414711252194
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,11,17725430681161966901,24,21,81717.11511658673,55629.62307065868,0.3192414711252194
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,11,17725430681161966901,24,21,81717.11511658673,55629.62307065868,0.3192414711252194
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,11,17725430681161966901,24,21,81717.11511658673,55629.62307065868,0.3192414711252194
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,12,8060571917378275217,24,23,90343.82009351955,44533.29824577259,0.5070686827314378
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,12,8060571917378275217,24,23,90343.82009351955,44533.29824577259,0.5070686827314378
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,12,8060571917378275217,24,23,90343.82009351955,44533.29824577259,0.5070686827314378
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,12,8060571917378275217,24,23,90343.82009351955,44533.29824577259,0.5070686827314378
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,12,8060571917378275217,24,23,90343.82009351955,44533.29824577259,0.5070686827314378
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,13,11436043485663954799,24,21,95330.41362770871,56616.06542680164,0.40610699909576786
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,13,11436043485663954799,24,21,95330.41362770871,56616.06542680164,0.40610699909576786
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,13,11436043485663954799,24,21,95330.41362770871,56616.06542680164,0.40610699909576786
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,13,11436043485663954799,24,21,95330.41362770871,56616.06542680164,0.40610699909576786
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,13,11436043485663954799,24,21,95330.41362770871,56616.06542680164,0.40610699909576786
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,14,14129447756834459565,24,21,93508.65882603734,66320.5916761044,0.2907545407159926
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,14,14129447756834459565,24,21,93508.65882603734,66320.5916761044,0.2907545407159926
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,14,14129447756834459565,24,21,93508.65882603734,66320.5916761044,0.2907545407159926
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,14,14129447756834459565,24,21,93508.65882603734,66320.5916761044,0.2907545407159926
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,14,14129447756834459565,24,21,93508.65882603734,66320.5916761044,0.2907545407159926
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,15,17484970612526763857,24,21,85660.44657355598,33839.830393249795,0.6049538410450407
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,15,17484970612526763857,24,21,85660.44657355598,33839.830393249795,0.6049538410450407
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,15,17484970612526763857,24,21,85660.44657355598,33839.830393249795,0.6049538410450407
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,15,17484970612526763857,24,21,85660.44657355598,33839.830393249795,0.6049538410450407
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,15,17484970612526763857,24,21,85660.44657355598,33839.830393249795,0.6049538410450407
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,16,7923135400557672896,24,21,67854.25217984225,45204.90930770507,0.3337940091375101
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,16,7923135400557672896,24,21,67854.25217984225,45204.90930770507,0.3337940091375101
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,16,7923135400557672896,24,21,67854.25217984225,45204.90930770507,0.3337940091375101
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,16,7923135400557672896,24,21,67854.25217984225,45204.90930770507,0.3337940091375101
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,16,7923135400557672896,24,21,67854.25217984225,45204.90930770507,0.3337940091375101
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,17,7066460937442647603,24,21,100792.49336615921,76019.7014061486,0.24578012838729912
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,17,7066460937442647603,24,21,100792.49336615921,76019.7014061486,0.24578012838729912
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,17,7066460937442647603,24,21,100792.49336615921,76019.7014061486,0.24578012838729912
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,17,7066460937442647603,24,21,100792.49336615921,76019.7014061486,0.24578012838729912
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,17,7066460937442647603,24,21,100792.49336615921,76019.7014061486,0.24578012838729912
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,18,7172720695713460447,24,21,103277.752875651,75011.93854708935,0.2736873483546297
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,18,7172720695713460447,24,21,103277.752875651,75011.93854708935,0.2736873483546297
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,18,7172720695713460447,24,21,103277.752875651,75011.93854708935,0.2736873483546297
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,18,7172720695713460447,24,21,103277.752875651,75011.93854708935,0.2736873483546297
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,18,7172720695713460447,24,21,103277.752875651,75011.93854708935,0.2736873483546297
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,19,4058802957015900591,24,21,82671.52117634608,57421.04821943492,0.3054313335187041
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,19,4058802957015900591,24,21,82671.52117634608,57421.04821943492,0.3054313335187041
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,19,4058802957015900591,24,21,82671.52117634608,57421.04821943492,0.3054313335187041
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,19,4058802957015900591,24,21,82671.52117634608,57421.04821943492,0.3054313335187041
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,19,4058802957015900591,24,21,82671.52117634608,57421.04821943492,0.3054313335187041
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,20,14221113200213243005,24,21,98113.51625206988,94601.34056543167,0.03579706263523208
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,20,14221113200213243005,24,21,98113.51625206988,94601.34056543167,0.03579706263523208
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,20,14221113200213243005,24,21,98113.51625206988,94601.34056543167,0.03579706263523208
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,20,14221113200213243005,24,21,98113.51625206988,94601.34056543167,0.03579706263523208
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,20,14221113200213243005,24,21,98113.51625206988,94601.34056543167,0.03579706263523208
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,21,2839051984639272019,24,21,80893.89903835142,24201.04537584683,0.700829782424343
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,21,2839051984639272019,24,21,80893.89903835142,24201.04537584683,0.700829782424343
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,21,2839051984639272019,24,21,80893.89903835142,24201.04537584683,0.700829782424343
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,21,2839051984639272019,24,21,80893.89903835142,24201.04537584683,0.700829782424343
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,21,2839051984639272019,24,21,80893.89903835142,24201.04537584683,0.700829782424343
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,22,7657698461282731398,24,21,110088.48074590106,106102.96225936951,0.03620286572698428
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,22,7657698461282731398,24,21,110088.48074590106,106102.96225936951,0.03620286572698428
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,22,7657698461282731398,24,21,110088.48074590106,106102.96225936951,0.03620286572698428
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,22,7657698461282731398,24,21,110088.48074590106,106102.96225936951,0.03620286572698428
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,22,7657698461282731398,24,21,110088.48074590106,106102.96225936951,0.03620286572698428
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,23,13891015990883681889,24,21,89780.09997076076,12066.753379099382,0.8655965700302268
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,23,13891015990883681889,24,21,89780.09997076076,12066.753379099382,0.8655965700302268
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,23,13891015990883681889,24,21,89780.09997076076,12066.753379099382,0.8655965700302268
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,23,13891015990883681889,24,21,89780.09997076076,12066.753379099382,0.8655965700302268
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,23,13891015990883681889,24,21,89780.09997076076,12066.753379099382,0.8655965700302268
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,24,9516752031857252564,24,21,102370.27312894704,76257.82705679121,0.2550784058108766
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,24,9516752031857252564,24,21,102370.27312894704,76257.82705679121,0.2550784058108766
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,24,9516752031857252564,24,21,102370.27312894704,76257.82705679121,0.2550784058108766
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,24,9516752031857252564,24,21,102370.27312894704,76257.82705679121,0.2550784058108766
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,24,9516752031857252564,24,21,102370.27312894704,76257.82705679121,0.2550784058108766
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,25,7506852267956369278,24,21,78494.75259593167,48106.82504132023,0.38713323565767155
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,25,7506852267956369278,24,21,78494.75259593167,48106.82504132023,0.38713323565767155
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,25,7506852267956369278,24,21,78494.75259593167,48106.82504132023,0.38713323565767155
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,25,7506852267956369278,24,21,78494.75259593167,48106.82504132023,0.38713323565767155
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,25,7506852267956369278,24,21,78494.75259593167,48106.82504132023,0.38713323565767155
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,26,3787292643378721334,24,21,122681.55592137713,59288.67545641214,0.5167270661744098
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,26,3787292643378721334,24,21,122681.55592137713,59288.67545641214,0.5167270661744098
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,26,3787292643378721334,24,21,122681.55592137713,59288.67545641214,0.5167270661744098
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,26,3787292643378721334,24,21,122681.55592137713,59288.67545641214,0.5167270661744098
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,26,3787292643378721334,24,21,122681.55592137713,59288.67545641214,0.5167270661744098
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,27,8082302145364400221,24,21,118570.7474919091,102391.66321005102,0.13645089218116047
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,27,8082302145364400221,24,21,118570.7474919091,102391.66321005102,0.13645089218116047
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,27,8082302145364400221,24,21,118570.7474919091,102391.66321005102,0.13645089218116047
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,27,8082302145364400221,24,21,118570.7474919091,102391.66321005102,0.13645089218116047
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,27,8082302145364400221,24,21,118570.7474919091,102391.66321005102,0.13645089218116047
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,28,3642888104289032732,24,21,73658.18839740143,26817.178151492273,0.635924006075089
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,ecmp,28,3642888104289032732,24,21,73658.18839740143,26817.178151492273,0.635924006075089
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,orbit,28,3642888104289032732,24,21,73658.18839740143,26817.178151492273,0.635924006075089
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-reconverge,28,3642888104289032732,24,21,73658.18839740143,26817.178151492273,0.635924006075089
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,spf-static,28,3642888104289032732,24,21,73658.18839740143,26817.178151492273,0.635924006075089
a10-optimality,waxman-n12-load0.7-critical_link-centralised,waxman,12,0.7,critical_link,cspf,29,16815934890800314432,24,21,99635.51374745848,67109.41091245912,0.32645089699082364
