experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,cspf,1,11800420753426990870,0.0793189777899215,0.10824577264985505,0.15182174405606283,0.04588017816651808,0.0438694589857009,602.4314858261412,19.0534449802162,103.14932978458839,,,True,161,0,106,0.98,3,False,232,0.30000000000000004,0.25210261037250986,,0.3820384000428021,6,20092,1.29470629998832
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit,1,11800420753426990870,0.08835236573292915,0.14204387952733263,0.15237181745566777,0.0763996184590617,0.019723736863411313,671.0405056620161,18.24352297807676,104.16004704905278,,,True,278,0,108,0.98,3,False,232,0.30000000000000004,0.2775807649696575,,0.40302349999547005,6,19685,1.380182099994272
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.6,1,11800420753426990870,0.3078995342634649,0.6476929865471338,0.610248723932546,0.19333920505290217,0.013186046994620669,2338.51190572308,3.2064362714896877,6.099944242789694,,0.0,True,53,0,0,0.98,3,False,232,0.0,0.9373332615402249,,0.06878749997122213,2,14680,1.3322791999962647
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.7,1,11800420753426990870,0.3860982160123868,0.8408459225694911,0.6859041110844315,0.22954951529366524,0.08723681782455797,2932.434688747579,3.155402492622518,6.1275572776472504,,0.0,True,67,0,0,0.98,3,False,232,0.30000000000000004,0.8872424959993586,,0.09177539998199791,2,12754,1.6360556000145152
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.8,1,11800420753426990870,0.4107279743392951,0.9089302457652231,0.8531461432615837,0.16282585565945848,0.0820337263876583,3119.498898572828,3.425621321858518,6.224661417950402,,0.0,True,71,0,0,0.98,3,False,232,0.0,0.8949195143444821,,0.09650720001081936,2,12110,1.950851200002944
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.9,1,11800420753426990870,0.4794703796466357,0.9089302457652231,0.8995895149712937,0.30197823032657717,0.11585654456501819,3641.600803091144,3.528333095000965,6.2881397686113285,,0.0,True,83,0,0,0.98,3,False,232,0.30000000000000004,0.8949195143444821,,0.10087960000964813,2,10506,2.256119099998614
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.95,1,11800420753426990870,0.4928895404022271,0.9089302457652231,0.9627465011385217,0.3078888417553502,0.10258567694388844,3743.5199802890875,3.734069907573044,6.438246650616894,,0.0,True,85,0,0,0.98,3,False,232,0.30000000000000004,0.8949195143444821,,0.10318250002455898,2,10184,2.4296604999981355
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-1.0,1,11800420753426990870,0.5044599666820069,0.9400602818903194,0.8456287908971731,0.3256349588795366,0.20817762678178506,3831.397929420389,3.62103417078716,6.423628832881534,0.2,0.2,False,101,0,8,0.98,3,False,232,0.30000000000000004,0.973744818626762,,0.14488460001302883,3,9742,2.3886803000059444
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-no-fallback,1,11800420753426990870,0.5069994065506536,0.9449767610456086,0.8337290033048395,0.3373841300949404,0.2102347914677893,3850.685098466954,3.584898501749757,6.423628832881535,,0.0,True,102,1,8,0.98,3,False,232,0.30000000000000004,0.9419254863984476,,0.12185939998016693,3,9742,2.3711132000025827
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,spf-static,1,11800420753426990870,0.21481667797255233,0.3035568664079821,0.3154161483066875,0.1741085216312388,0.13283697846262194,1631.5430946928302,3.8323453088140105,3.1202325459227245,0.0,0.0,False,0,0,33,0.98,3,False,232,0.0,0.7562356229280367,,0.03709160001017153,2,17199,0.949683200014988
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,cspf,2,2225586967419470391,0.058994147474483755,0.0447356631171885,0.1296427925122305,0.03371117630169501,0.031160589522432995,435.51451246042717,30.33102206696369,155.0598401206391,,,True,166,0,123,0.98,3,False,232,0.0,0.0,,0.3132637000235263,5,20596,1.2470435999857727
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit,2,2225586967419470391,0.0761121457043218,0.07436031898524954,0.15430234937118115,0.04284359576042416,0.04332271284584248,561.8852962164071,23.337422367611733,106.36182187773007,,0.0,True,282,0,123,0.98,3,False,232,0.0,0.10133419855907423,,0.34498499997425824,5,20134,1.3351538999995682
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.6,2,2225586967419470391,0.30658981057824536,0.4446596809998506,0.5554248829095513,0.20406340587173408,0.10688354726952629,2263.3484437938764,3.880814175257058,8.106428094644203,,0.2,True,55,0,0,0.98,3,False,232,0.30000000000000004,0.9008165642760655,,0.08251090001431294,2,14554,1.415313800011063
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.7,2,2225586967419470391,0.37071087509387163,0.7698106477791201,0.7263327315576411,0.15308474734299585,0.05030805889595844,2736.7115712641908,3.909305500380487,8.147640256454252,,0.0,True,61,0,0,0.98,3,False,232,0.30000000000000004,0.9300777268396955,,0.07956569999805652,2,13676,1.6947637000121176
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.8,2,2225586967419470391,0.4131156247249385,0.9481503668975758,0.8134939065299104,0.12615083247622222,0.052861883545567666,3049.7576046790873,3.7669277698328494,6.208431582938149,,0.0,True,64,0,0,0.98,3,False,232,0.30000000000000004,0.9401735002664307,,0.10045670002000406,2,13248,1.797567000001436
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.9,2,2225586967419470391,0.4937971197848604,0.9481503668975758,0.875145687334664,0.2540079568366351,0.14188500267266477,3645.3753649119676,3.9422364134066785,7.326488359753174,,0.2,True,81,0,0,0.98,3,False,232,0.30000000000000004,0.9401735002664307,,0.1046597000095062,2,10850,2.2624018999922555
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.95,2,2225586967419470391,0.507676433952821,0.9481503668975758,0.9165574075902803,0.27217115967387334,0.1317349981290337,3747.8371005571676,4.0589719151066985,7.3140132277593946,,0.2,True,84,0,0,0.98,3,False,232,0.30000000000000004,0.9401735002664307,,0.10131940001156181,2,10356,2.4375480999879073
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-ceiling-1.0,2,2225586967419470391,0.45172430625836624,0.6220079949039327,0.6920296188401819,0.3806859364887006,0.19894567125841267,3334.7797947538465,4.373259073946076,8.34439646806409,0.0,0.0,False,105,0,15,0.98,3,False,232,0.0,0.8733663940346766,,0.19265209999866784,4,11088,2.3458320000208914
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit-no-fallback,2,2225586967419470391,0.3730716988308844,0.6398714025712882,0.5805791647735924,0.23697469175660482,0.17652118121796978,2754.1399610764997,4.277835043745988,7.6610803513020995,,0.0,True,141,15,41,0.98,3,False,232,1.3,0.7889921622122568,,0.29701590005424805,8,13190,2.000409000000218
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,spf-static,2,2225586967419470391,0.1461412553644006,0.08610930573368,0.14100402993000657,0.12901330413782972,0.2116045099823843,1078.8635874077215,6.179876564875122,51.0,0.0,0.0,False,0,0,42,0.98,3,False,232,0.0,0.38158269788251714,,0.02882160001900047,3,18375,0.934004399983678
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,cspf,3,6196941691978826040,0.07071615831586966,0.03696956222162611,0.08066078566375708,0.08768119808910019,0.05680356032080845,513.4255805867149,23.352659163620206,106.0839762329469,,0.0,True,149,0,104,0.98,3,False,232,0.0,0.0,,0.38331239999388345,6,20416,1.2691690000065137
a9-ceiling,scale_free-n60-load0.9-cascading-centralised,scale_free,60,0.9,cascading,CENTRALISED,orbit,3,6196941691978826040,0.05371581772512072,0.09734213550274605,0.050465160519420876,0.028263370862403953,0.06721867095821527,389.9967922327186,30.646177610487907,154.40571956964084,0.0,0.0,True,301,1,107,0.98,3,False,232,0.0,0.17877633834876858,,0.4622975999081973,6,20531,1.372888999991119
