experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,2,4858243601209791395,0.9513421522562654,0.9409021108090316,1.0,0.9518894213183526,0.9095602315804702,2264.106767723142,5.949687262585169,11.516304201906468,,0.2,True,152,0,0,0.98,3,False,224,0.30000000000000004,0.9325359350015763,,0.18019750001258217,2,1240,6.695801599998958
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,2,4858243601209791395,0.963780881027296,0.9409021108090316,1.0,0.9816514392485249,0.916798616390559,2293.709797427619,5.833463062373169,11.479130237624544,,0.2,True,153,0,0,0.98,3,False,224,0.30000000000000004,0.9325359350015763,,0.1827227999747265,2,808,6.834938400017563
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,3,8655282595528002555,0.3697455582675454,0.338649215615738,0.4517166300573528,0.38771603928720916,0.28113700054218294,938.3909583152562,7.383265450478869,11.211831708086763,,,True,371,0,36,0.98,3,False,224,0.6000000000000001,0.45261632765483484,,0.7642694999813102,7,13442,2.654376099992078
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,3,8655282595528002555,0.4555004519489623,0.5312213823969599,0.4479924555601774,0.452243485976287,0.42715006013688794,1156.031481811955,5.388296512998421,10.150610032584664,,0.2,True,231,11,22,0.98,3,False,224,1.3,0.7406520064434018,,0.561530999984825,7,11729,2.7605010999832302
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,3,8655282595528002555,0.9129487859514462,0.8970668687195354,1.0,0.9478528081432004,0.7875750905971804,2317.0065656930024,5.881765817576226,12.414204477565024,,0.2,True,143,0,0,0.98,3,False,224,0.30000000000000004,0.8812310023686936,,0.18029109999770299,2,1982,6.393996200000402
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,3,8655282595528002555,0.9485059461922564,0.9364088647481137,1.0,0.9633111458926354,0.8839635698832308,2407.248400725945,5.873734785297414,11.750501722894182,,0.2,True,149,0,0,0.98,3,False,224,0.30000000000000004,0.9273349039646844,,0.18096369999693707,2,1104,6.827828299981775
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,4,11493927764234633337,0.34363110727987267,0.42720448863830435,0.2714301884975379,0.35776413153272324,0.34960825796275025,866.4460406670215,7.142977384258554,11.216630832701236,,,True,270,0,33,0.98,3,False,224,0.30000000000000004,0.5231880014640953,,0.6333674000343308,6,14439,2.3269044999906328
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,4,11493927764234633337,0.4335088370093722,0.6008410841583401,0.3399524655633454,0.4168220210699808,0.45231374729726287,1093.0675583890486,7.737470803100957,13.326972713345514,,,True,290,9,37,0.98,3,False,224,0.30000000000000004,0.6976808328858192,,0.49212559999432415,6,12575,2.6292752999870572
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,4,11493927764234633337,0.9315664033975775,0.9725661825709373,0.9812383080963246,0.9357223216578537,0.8450508584852128,2348.891019301282,5.6900651344867175,10.377067593722895,0.2,0.2,True,147,0,0,0.98,3,False,224,0.30000000000000004,0.969188722933515,,0.18050679998123087,2,1686,6.552915700012818
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,4,11493927764234633337,0.9514039761581651,0.9725661825709373,0.9812383080963246,0.9357223216578537,0.9270246110132497,2398.9103161889066,5.9770681870332885,10.75384560093107,0.2,0.2,True,152,0,0,0.98,3,False,224,0.30000000000000004,0.969188722933515,,0.16993550001643598,2,1088,6.793856599979335
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,5,3804554309043483175,0.2713539314947748,0.2273200166202053,0.322428136123306,0.20594446013132459,0.3267808329566209,703.6933735584074,8.959950741191799,55.30956323733037,,,True,316,0,37,0.98,3,False,224,0.6000000000000001,0.286452991397748,,0.7437661999720149,7,15977,2.1006419000041205
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,5,3804554309043483175,0.37538666641477353,0.3312419911583478,0.3857559329112108,0.3668336678745698,0.3999567070131425,973.4781000707302,7.852471358891871,13.410135785891976,0.0,0.0,True,276,11,37,0.98,3,False,224,0.6000000000000001,0.9337635179784709,,0.5366703000036068,6,13830,2.3821802000165917
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,5,3804554309043483175,0.9036368348182547,0.9990153930342558,0.9702407357347355,0.9586382473145856,0.7091666191147017,2343.3721754539733,5.6478369426847115,10.4077341923318,0.2,0.2,False,143,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.18080009997356683,2,2070,6.255979900015518
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,5,3804554309043483175,0.9224865210001425,0.9990153930342558,0.9995421651651497,0.9586382473145856,0.7518968175622794,2392.2544569333018,6.035354486069842,10.879323519003739,0.2,0.2,False,145,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.19836849998682737,2,1792,6.605530400003772
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,6,14938586871060105707,0.4012589738460671,0.4054296035806857,0.2668784697577577,0.49897688745744156,0.3936010533303368,994.4505724492668,6.493426943967493,11.288814593290631,,,True,218,0,26,0.98,3,False,224,0.1,0.5787751563202018,,0.7199115999392234,6,12950,2.6748643000028096
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,6,14938586871060105707,0.33855141766536334,0.23542772648000873,0.29948963957142827,0.38123822351590386,0.37611443808848904,839.0408016893034,6.975604170123465,17.480382155796782,,,True,294,13,28,0.98,3,False,224,0.6000000000000001,0.5970780546155646,,0.6603154999902472,7,14652,2.2523075999924913
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,6,14938586871060105707,0.8788608784585001,0.9985379275513364,0.9414091464469561,0.9384104434390164,0.6634244106554037,2178.103819857753,5.889482169688571,11.493504133746724,0.2,0.2,True,141,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.18717079996713437,2,2608,6.107194700016407
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,6,14938586871060105707,0.9141635254167015,0.9606358625187267,0.9669293742754556,0.9597265365898675,0.7704104171307241,2265.595289867905,6.234911071298217,11.731838161751567,0.2,0.2,False,146,0,0,0.98,3,False,224,0.30000000000000004,0.9555835175399101,,0.18185150000499561,2,1902,6.569384100002935
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,7,2291196686974720019,0.27196804546828407,0.3345978462445704,0.4470480582777947,0.17554917408763157,0.184460448810897,702.8328039655047,7.188685406327813,54.139997981170346,,,True,240,0,32,0.98,3,False,224,0.30000000000000004,0.4428656896820383,,0.5829801999789197,6,16248,1.8340262999990955
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,7,2291196686974720019,0.41363066474391535,0.5759585944730349,0.5654657907096716,0.34995223337926606,0.23752835504699207,1068.9241061666696,5.458975329451589,9.170105424862708,,0.2,True,233,6,22,0.98,3,False,224,0.30000000000000004,0.7279341354677318,,0.4228770999761764,5,13428,2.1852845000103116
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,7,2291196686974720019,0.9056880215564107,0.9993181282231888,0.9751333362118849,0.975913967654433,0.6678721768827064,2340.5222132344015,5.914040150711623,12.411992981323683,0.2,0.2,True,144,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.17188740000710823,2,2180,6.681208699999843
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,7,2291196686974720019,0.9351112652242642,0.9993181282231888,0.9751333362118849,0.975913967654433,0.7908185947841453,2416.5591638740657,5.871519285419579,11.604122776189932,0.2,0.2,True,148,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.17160409997450188,2,1732,6.719209200004116
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,cspf,8,15524088351496468342,0.42191752464407245,0.6393368894527691,0.43833041197032513,0.3632699534554171,0.37247429170513485,1069.0105125774587,7.111388178376559,13.200177466421962,,0.0,True,241,0,27,0.98,3,False,224,0.30000000000000004,0.7999557017914996,,0.6041211999836378,5,12453,2.695208699995419
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit,8,15524088351496468342,0.40950328296808786,0.5742787644915772,0.4146735074179595,0.32968191758726667,0.4243992105013121,1037.5566049245351,7.343557736693657,12.255383612102099,,0.2,True,296,7,34,0.98,3,False,224,0.30000000000000004,0.7345926168471376,,0.5716086000029463,6,12886,2.6803936999931466
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.9,8,15524088351496468342,0.8659775943020496,0.9985845799010412,0.9790371371500407,0.9382644356270978,0.6084288993874255,2194.12349071392,6.249057179393775,13.54886240651569,0.2,0.2,True,141,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.16907430000719614,2,2868,6.370455700001912
a9-ceiling-cost,grid-n60-load0.7-cascading-centralised,grid,60,0.7,cascading,CENTRALISED,orbit-ceiling-0.95,8,15524088351496468342,0.8935730900663437,0.9985845799010412,0.9996774944176929,0.9535069582554206,0.6722773389605381,2264.0420727796995,6.407964108693544,14.051754469709017,0.2,0.2,True,145,0,0,0.98,3,False,224,0.30000000000000004,1.0,,0.18592739998712204,2,2160,6.695155900000827
